"","stock[, 1]","Sec_10R","Sec_15R","Sec_20R","Sec_25R","Sec_30R","Sec_35R","Sec_40R","Sec_45R","Sec_50R","Sec_55R","Sec_60R"
"174",20140910,-0.023285126,-0.000940712,0.0004974,0.008623733,0.002978873,0.006843122,0.002951961,0.008004663,-0.007102219,-0.003816075,-0.015802748
"175",20140911,-0.013498502,-0.007568717,0.00056708,-0.000517172,-0.001623237,-0.001766453,-0.002460135,0.000214966,0.005320508,0.008250884,-0.001167624
"176",20140912,-0.020876803,-7.31526e-05,-0.002529254,0.000164324,-0.006452938,-0.002788303,0.00303543,-0.008413502,-0.007477806,-0.017835321,-0.029554294
"177",20140915,-0.016340168,-0.003293001,0.000686897,-0.00530128,0.007213447,-0.000954517,-0.004028792,-0.003262095,-0.009038747,0.003389718,-0.002559198
"178",20140916,0.013746297,0.013072447,0.006976933,0.005147965,0.005063024,0.009065704,0.005465735,0.006311541,-0.005344838,0.012287305,0.011255373
"179",20140917,-0.000450564,-0.014387981,0.004631578,-0.00160838,-0.002937967,0.002694401,0.002040736,0.000752739,-0.003959685,-0.002844977,0.000343818
"180",20140918,-0.005744796,0.001787532,0.00361444,0.008944243,0.003347414,0.007703245,0.010411987,0.007660976,0.003755656,-0.006783184,-0.007512372
"181",20140919,-0.013102117,-0.011717103,-0.000420929,-0.001264871,0.00491251,-0.00023676,-0.007054785,-0.008854325,0.002209065,0.010064459,0.001892321
"182",20140922,-0.011230224,-0.027168149,-0.009927391,-0.007988373,0.000262399,-0.00260786,-0.00666199,-0.005144785,-0.007774766,-0.006153522,-0.006314388
"183",20140923,-0.004150841,0.003487251,-0.008502899,-0.004818244,-0.009534845,-0.011141857,-0.004897696,-0.00193684,-0.004276069,-0.001887497,-0.004464457
"184",20140924,0.019053862,0.014616032,0.004168921,0.01065967,0.00960138,0.009524373,0.004332586,0.006621101,0.011694833,-0.001884873,-0.0024438
"185",20140925,-0.023635119,-0.028004569,-0.014079223,-0.012623765,-0.011914679,-0.011791682,-0.017543225,-0.023935119,-0.023886993,-0.004630132,-0.005253752
"186",20140926,0.006608731,0.000208869,0.008244217,0.012161709,0.00292002,0.002196877,0.008923857,0.011395453,0.007778578,0.003210649,0.010228015
"187",20140929,-0.025767816,-0.01348707,-0.001967407,-0.008629378,-0.004090589,-0.002944632,-0.017284085,-0.002585001,-0.008928004,0.004600931,0.000564074
"188",20140930,-0.007312071,-0.006124491,-0.000423988,-0.001876601,0.002406606,-0.00339632,-0.005531663,0.002826928,-0.004913945,0.004407448,-0.001133385
"189",20141001,-0.01839441,-0.014376472,-0.018700348,-0.00963309,-0.007532519,-0.009827054,-0.012673731,-0.013480712,-0.0169041,0.007206891,0.000615611
"190",20141002,-0.003408303,0.00473308,-0.002460301,-0.003284206,-0.000802965,-0.00495323,-0.004158546,0.001960076,-0.004002438,-0.001166459,-0.000238331
"191",20141003,-0.000536016,-0.019026714,0.012911978,0.012514143,0.007927323,0.009176564,0.013027896,0.010798669,0.02461591,0.004346263,0.007158084
"192",20141006,0.017476981,0.018875943,-0.002013542,-0.001165066,0.003561924,-0.00200539,0.005370736,-0.000796757,-0.000224593,-0.002160315,0.001342768
"193",20141007,-0.005194046,-0.017113493,-0.023212633,-0.013520491,-0.006081349,-0.017618181,-0.012793623,-0.016304884,-0.005420042,-0.000359564,-0.007588503
"194",20141008,0.011412711,0.016264928,0.01595601,0.010425702,0.012823678,0.018979072,0.02090292,0.017240545,0.013555271,0.025259414,0.019984289
"195",20141009,-0.019263388,-0.02173286,-0.021418372,-0.016892697,-0.009525942,-0.021477842,-0.022266656,-0.01205038,-0.002452927,-0.015673414,0.000303398
"196",20141010,-0.028383243,-0.022694728,-0.015662273,-0.00878577,0.007758578,-0.00950356,-0.012222225,-0.028677327,-0.023071801,0.003476096,-2.00654e-05
"197",20141013,0.004800221,0.009509583,-0.012930593,-0.017259898,-0.008174149,-0.013924615,0.003333411,-0.005826181,0.008779968,-0.00135096,-0.000802819
"198",20141014,-0.015353172,0.018746659,0.01188987,5.48216e-05,-0.001969957,-0.008435459,0.001836294,0.005985041,-0.003648257,0.007819172,0.016524956
"199",20141015,-0.013331351,-2.73141e-05,-0.003232621,-0.009850009,-0.012885308,-0.008602742,-0.020528921,-0.008098293,-0.008326142,-0.01141678,-0.007106489
"200",20141016,-0.007394716,-0.003111374,0.006184396,0.004461512,-0.010617406,-0.007820278,-0.001894509,-0.000497142,-0.007422791,0.004031349,-0.002092205
"201",20141017,0.023614414,0.013349596,0.019871483,0.005105184,0.011110937,0.017572747,0.016213023,0.013291804,0.016773727,0.005423231,0.009647934
"202",20141020,-0.002053402,0.002374707,0.00319296,0.017651585,0.011796995,0.008159112,0.002092094,0.002645876,0.001431646,0.012513785,0.012277585
"203",20141021,0.008455292,0.012147696,0.019883951,0.013602606,-0.003059854,0.018726666,0.013256081,0.016512899,-0.001227124,0.001573466,0.010459893
"204",20141022,-0.012225542,-0.013676311,-0.013106009,-0.006803305,-0.002453523,0.00072964,-0.011628956,-0.008021778,-0.007285908,0.006393977,-0.002293487
"205",20141023,0.006047215,-0.00153968,0.021550829,0.007935009,-0.002059138,0.01700776,0.011725148,0.012421897,-0.007417855,0.002592402,0.007098595
"206",20141024,-0.001316214,0.004467703,0.008006396,-0.008195844,0.008552077,0.010513421,0.005851539,0.006235321,0.016133965,0.007898733,-0.00068718
"207",20141027,-0.017647224,-0.014536987,0.000381709,9.50839e-05,0.000661611,0.000129502,-0.005711525,0.000717566,-0.00824698,-0.002758575,0.00581123
"208",20141028,0.025495093,0.01119271,0.014933809,0.010787761,0.004740393,0.002346478,0.015891601,0.013728278,0.023854768,0.005576528,0.003183529
"209",20141029,-0.020575519,-0.015338151,-0.00529404,0.000907532,4.34344e-05,-0.002494634,-0.001319676,0.000677292,0.007027025,-0.009829896,-0.001780156
"210",20141030,-0.009124255,-0.003262731,0.004546294,0.006346326,0.004474453,0.015295017,0.000557026,-0.002901163,0.001918049,0.019186937,0.009092915
"211",20141031,0.012281026,0.013738185,0.007619943,0.024467475,0.005068219,0.002546424,0.013230009,0.022130202,0.016226199,-0.001394159,0.008671794
"212",20141103,-0.020837747,-0.009813014,-0.003528746,0.000473549,-0.00279258,-0.002468736,-0.007241728,0.003447725,-0.003574495,0.006277875,0.01084238
"213",20141104,0.001313245,-0.000133521,0.001424271,-0.015311758,0.00724538,0.002280474,-0.002143563,-0.000430836,0.002499079,-0.000781357,0.001492475
"214",20141105,-0.006074548,-0.001962058,0.004553692,0.002380479,0.005201301,-0.001581446,0.006817145,0.004044579,-0.002949805,0.026674941,-0.002665468
"215",20141106,-0.006851023,-0.004022553,0.009798179,0.000673584,-0.005070778,-0.001546029,-0.002030076,-0.002164187,0.005867123,-0.016189224,-0.006584818
"216",20141107,0.003549772,0.024379298,0.000220395,-0.001080569,0.003817603,-0.00568542,-0.002661984,-0.000860465,-0.002800608,0.009293571,8.05387e-05
"217",20141110,-0.008033206,-0.009191461,0.006361908,0.002913807,0.005404844,0.006392137,0.003678987,0.005485446,0.003080377,0.006571376,0.010165619
"218",20141111,-0.00423641,-0.004095359,-2.69329e-06,0.010030838,0.000504772,0.00722201,0.001744119,0.001048387,-0.015358795,-0.003469032,-0.003733622
"219",20141112,-0.005804237,-0.008248677,-0.000210715,0.000666613,-0.000642644,-0.002843925,-0.002152075,0.00072237,0.007147222,-0.023640316,-0.00622458
"220",20141113,-0.013392548,-0.00307374,-0.001525573,0.007927524,0.012473401,0.002313515,5.98483e-05,0.010398777,0.000688606,-0.00857679,0.005485603
"221",20141114,0.013207514,0.008594523,0.001109341,0.005486933,-0.004391168,-0.006904303,0.002351576,0.005229632,0.017200414,-0.00338234,-0.006488402
"222",20141117,-0.015621715,-0.000923044,-0.000694044,-0.00580426,0.003947744,0.002804283,-0.004530417,-0.00433398,-0.019654638,0.011339916,0.004655486
"223",20141118,-0.011076252,-0.005928337,0.008698296,0.004882119,0.003526869,0.012868904,0.000320617,0.004878801,0.000340335,0.001423264,0.003996942
"224",20141119,-0.001893543,-0.017982549,-0.002107059,0.001798834,0.008802047,-0.001330307,-0.001976138,-0.001187406,-0.008074444,0.002780313,-0.009181395
"225",20141120,0.011078819,-0.010487944,0.00111517,0.001032898,-0.002551721,-0.003427609,-0.005400721,0.008954038,-0.002878255,-0.002514981,0.002725806
"226",20141121,0.045074473,0.039283338,0.008467865,0.008747194,0.006361509,0.002709869,0.012564578,0.003157297,0.016246831,0.003426722,0.006842744
"227",20141124,-0.011746871,-0.01376027,0.003576054,0.005444722,0.000352747,-0.001732474,0.008963209,0.004675462,-0.000190104,-0.010142416,0.000715065
"228",20141125,-0.018414057,-0.012058384,0.002518897,-0.002466047,0.000443567,-2.93551e-05,-0.001142516,-0.000751227,-0.001288013,-0.002769315,0.001646813
"229",20141126,0.008813726,0.003622114,-0.000374131,-0.002702765,0.001033305,0.007463625,0.014043036,0.009627128,0.006207731,0.00571009,0.008796716
"230",20141128,-0.065018809,-0.052066148,-0.009178098,0.011373021,0.016432591,0.005874225,-0.001925163,0.005643425,-0.001907576,0.010843666,0.003602447
"231",20141201,-0.013950461,-0.010015171,-0.012927794,-0.005213385,-0.007262885,0.001495193,-0.017379174,-0.011255219,-0.025449567,0.005014805,-0.001624837
"232",20141202,-0.0042616,9.31493e-05,0.006243218,0.00365594,0.003179307,0.005775834,0.016856098,-0.001517325,0.001710578,0.005871224,0.002080858
"233",20141203,-0.010220501,0.014032739,0.009228247,5.84509e-05,-0.011638005,-0.002327113,0.002738197,0.006722974,-0.011939481,-0.005193472,-0.000940702
"234",20141204,0.028258449,-0.009449133,-0.004635404,0.002249139,-0.001833558,-0.003064018,0.001649275,-0.000627425,0.016789828,-0.002167391,0.001614672
"235",20141205,-0.006451411,-0.01165762,0.00108582,0.002413468,0.00099655,0.006446185,0.009386712,-0.0019062,0.006063446,-0.009803694,-0.007814375
"236",20141208,-0.039324304,-0.024667353,-0.010625266,-0.01109647,-0.002139852,0.000153213,-0.003997428,-0.013554846,-0.010354978,0.008006189,0.007315277
"237",20141209,-0.013555584,-0.008542944,0.000376623,-0.00165068,-0.009187484,-0.009917013,-0.012953434,0.00460076,-0.017410394,0.00647852,0.003441134
"238",20141210,-0.026857286,-0.019996858,-0.017777825,-0.016568131,-0.00761225,-0.01007433,-0.013459722,-0.017021039,-0.012680651,-0.0102056,-2.71225e-05
"239",20141211,-0.001528261,-0.01013059,0.004252153,0.005968906,0.002423653,-0.001149159,0.000398416,0.002309897,0.005446908,0.011409401,-0.000806554
"240",20141212,-0.014602409,-0.025394786,-0.018349301,-0.009423238,-0.012364993,-0.016359442,-0.020029984,-0.014504299,-0.010897977,-0.008974373,-0.009595963
"241",20141215,-0.004398409,-0.023785735,-0.00284053,-0.014962944,-0.007537175,-0.013835041,-0.011724146,-0.00523065,-0.00944192,-0.009177075,-0.010660944
"242",20141216,0.005208485,0.006070242,0.004165433,-0.0141231,-0.00651133,-0.005378979,-3.72223e-05,-0.014889498,-0.008085978,-0.001853946,-0.004067021
"243",20141217,0.041976058,0.02629851,0.006142742,0.016789376,0.014764633,0.013972974,0.015453628,0.017235463,0.015508535,0.019051134,0.020122995
"244",20141218,0.001738741,0.016992729,0.023711698,0.016280643,0.022726126,0.02656019,0.017609362,0.029381757,0.016563903,0.020019725,0.008967404
"245",20141219,0.031857969,0.028176468,0.002568063,0.007865028,-0.005720706,0.001117317,0.00384503,0.001642009,0.001536435,0.000878756,0.000165506
"246",20141222,-0.007677897,-0.009222797,0.00972551,0.008703016,0.00803442,-0.009818091,0.006140113,0.008694623,0.021553588,0.004467951,0.017246988
"247",20141223,0.015137308,-0.001320284,0.004072762,0.00344344,0.007075332,-0.021269352,0.00090439,0.000996212,-0.005312961,0.002076274,-0.003516971
"248",20141224,-0.009658984,-0.004119712,0.000785778,-0.001436322,-0.001349135,0.006507843,0.00065947,0.000265906,-0.000336906,0.016279407,-0.005809306
"249",20141226,0.017818249,0.010495473,0.000224762,0.008601085,0.002058795,0.005942589,0.01148968,0.003310555,0.005588847,0.010869505,0.002698131
"250",20141229,-0.010719087,0.007527302,-0.000630995,0.002545594,-0.004297012,0.0004099,0.003704382,-0.003311958,0.000924318,0.01087908,0.000691763
"251",20141230,-0.017921638,-0.003673581,-0.004651376,-0.006915185,-0.005339331,-0.005178443,-0.007588522,-0.006261593,-0.012394979,-0.022308816,-0.003353044
"252",20141231,0.006901058,-0.010624971,-0.010234936,-0.001652942,-0.011382494,-0.009123774,-0.002675385,-0.010233354,-0.003435319,-0.016421674,-0.01545278
"253",20150102,-0.003795395,-0.004646339,-0.00321158,-0.005402497,-0.003572888,0.001418874,0.001916354,-0.002637087,-0.002606813,0.006778362,0.015051206
"254",20150105,-0.021364412,-0.030462685,-0.0217733,-0.020471008,-0.009456243,-0.004417213,-0.026423833,-0.020004606,-0.015085358,-0.013187772,0.005063037
"255",20150106,-0.018495945,-0.004012319,-0.013046655,-0.00870724,0.001551061,-0.001669797,-0.021390032,-0.011790855,-0.011658054,0.005349086,0.012700243
"256",20150107,0.02923642,0.008408174,0.006493321,0.023159231,0.016031938,0.013102453,0.010790967,0.010685112,0.025245847,0.005894747,0.015027715
"257",20150108,0.016945725,0.020161433,0.019253907,0.015453472,0.01835551,0.020481445,0.007490097,0.02076286,0.01686879,0.005829944,0.004037267
"258",20150109,-0.004165404,-0.001176815,-0.009606777,-0.013961244,-0.009166264,-0.003950637,-0.011409968,-0.00737512,0.000873155,-0.006403051,0.002969919
"259",20150112,-0.013824376,-0.017224889,-0.005135042,-0.003745811,0.002310135,-0.001023658,-0.006150025,-0.012133018,-0.000169676,0.000299322,0.005763961
"260",20150113,0.012162186,-0.007661403,-0.002474939,0.000556169,-0.000391579,-0.007227648,-9.14132e-05,0.001985823,0.022111127,0.001510362,-0.00087912
"261",20150114,-0.004775801,-0.027981962,-0.003175499,-0.00862208,-0.00712327,0.002598531,-0.013818195,-0.004657587,-0.011742144,0.005535194,0.008053567
"262",20150115,-0.007862234,0.016431239,-0.003076916,-0.006264168,0.001869692,-0.002794753,-0.000496118,0.003792629,0.002395717,0.008068249,0.004749441
"263",20150116,0.022239929,0.016328158,0.008824889,0.013607932,0.007044982,0.01615085,0.005167747,0.003606027,0.009450655,0.008083097,0.008774916
"264",20150120,-0.012365601,-0.003293453,0.007564915,-0.001922781,0.002701239,0.002555518,-0.001848952,0.010861817,0.004807482,0.004613341,0.001530934
"265",20150121,0.015352786,0.026216981,0.005855525,0.005601601,0.002297806,-0.002756475,0.01448601,-0.000242589,0.034278238,0.011100852,-0.001894692
"266",20150122,0.009225839,0.014360197,0.016183727,0.0162196,0.011931616,0.008084932,0.019694267,0.018948932,0.008601142,-0.00436903,0.019766743
"267",20150123,-0.002241513,-0.033366402,-0.007822222,0.00176389,-0.005888057,-0.005397735,-0.003898744,0.001513703,-0.003811489,0.001878855,0.002486788
"268",20150126,0.001970704,0.00728413,0.001726097,0.010921755,0.001993026,0.003650528,0.005836046,3.63518e-05,-0.004752059,-0.000515613,0.007714027
"269",20150127,-0.013031096,-0.004512727,-0.01215423,-0.008658689,-0.015390272,0.013440742,-0.011160807,-0.029420589,-0.012837445,0.004336603,-0.000184315
"270",20150128,-0.028122318,-0.013677675,-0.009316213,-0.007235541,-0.010280246,-0.013962836,-0.022977487,-0.001195814,-0.007272899,-0.010222099,-0.006502469
"271",20150129,0.00121302,0.012470266,0.011463908,0.015671669,0.01112002,0.011879741,0.008372609,0.005604029,0.016028674,0.013504929,0.002278123
"272",20150130,0.001404039,0.00588602,-0.015598807,-0.004744572,-0.01984178,-0.020197177,-0.026135158,-0.020186775,-0.017034179,-0.028018297,-0.019487646
"273",20150202,0.023024115,0.017385306,0.013895869,0.014254296,0.010202345,0.00658442,0.014837294,0.014067646,0.019848925,0.003511267,0.000765331
"274",20150203,0.048508593,0.048190809,0.014494728,0.010021751,0.007998929,0.006000745,0.025051387,0.009661211,0.004965966,0.005159339,0.005765363
"275",20150204,-0.008560221,-0.021584627,-0.005974065,0.011516216,-0.002154883,-0.010677584,-0.001599544,0.004511636,0.016909401,-0.014222723,-0.001830424
"276",20150205,-0.001621442,0.015816029,0.011439927,0.006419357,0.005943475,0.009778232,0.003265362,0.009803119,0.012477279,0.008005973,0.012212892
"277",20150206,-0.016769867,-0.009154701,-0.002890953,-0.007920956,-0.009950293,-0.006323201,0.001020583,-0.013031449,-0.012892466,-0.037867381,-0.028788702
"278",20150209,0.009143381,0.012584304,-0.003641964,-0.00566208,-0.008938769,-0.001527751,-0.005727243,-0.003940532,-0.007233201,-0.008615676,-0.004909874
"279",20150210,-0.012993458,-0.016899331,0.006728748,0.015838912,0.013903383,0.010717064,0.000630427,0.023475321,0.002306425,0.020728355,0.006652142
"280",20150211,-0.009759266,-0.006466946,-0.00074513,-0.000193346,0.00176065,0.000587878,0.000330301,0.006776133,-0.00023161,-0.025007701,-0.003372485
"281",20150212,0.014207216,0.022754857,0.007448821,0.010573561,0.002565245,0.002342535,0.0155978,0.017381241,0.021917278,-0.008041849,0.011876723
"282",20150213,0.015829314,0.034558391,0.001628078,0.005301837,-0.006099348,0.008572723,0.001167994,0.007151027,-0.000257674,-0.016055707,-0.007842484
"283",20150217,0.015043309,-3.48521e-05,0.001369264,-0.004042047,-0.001762511,0.004773061,0.006769947,0.000321611,-0.001434932,-0.004211025,-0.002304438
"284",20150218,0.004104338,1.29971e-05,0.00490744,0.007885858,0.003358377,-0.000724338,-0.001351636,0.001186029,-0.00546994,0.024332168,0.009696716
"285",20150219,-0.011523986,-0.003650074,-0.000729718,0.006571781,-0.008053832,-0.001135052,-0.005217934,-0.000869046,0.000455624,-0.014851526,-0.020623012
"286",20150220,0.002450859,0.000649948,0.009854692,0.008246787,0.003499478,0.00822513,0.008948934,0.005246667,0.004553783,-0.001058778,0.011775615
"287",20150223,-0.01641715,-0.015284693,-0.003812833,-0.002747319,0.004484686,0.003339771,-0.019737198,0.003416698,-0.01060695,0.008726331,0.006846261
"288",20150224,0.006911133,0.039037817,0.002202617,0.0066686,0.00283859,2.3825e-05,0.010680714,0.007557331,0.012393682,0.008278408,-0.020572506
"289",20150225,-0.003199558,0.000835938,0.000398076,0.003531948,-0.004760472,0.000405955,0.001193843,-0.007505493,-0.001035742,-0.016143201,-0.00014464
"290",20150226,-0.000642427,-0.011361488,-0.008813431,-0.000761269,0.003517376,0.00168899,0.00344651,0.002499546,0.006023974,-0.006941712,-0.007882306
"291",20150227,0.010329255,0.005653299,-0.002910266,-0.007205109,0.002529074,-0.005401263,-0.002361286,-0.007050506,-0.008136168,0.001698331,0.010793725
"292",20150302,-0.010401755,-0.005994219,0.007941584,0.008104788,0.000888795,-0.000770316,0.007149342,0.007733088,0.000805496,-0.021795637,0.003279181
"293",20150303,-0.005752802,-0.00388098,-0.009137152,-0.00371312,-0.004786979,-0.006853149,-0.009731594,-0.007431802,-0.021913606,0.006173294,-0.000506306
"294",20150304,-0.0114646,-0.011513551,-0.005359361,-0.003917614,-0.007503149,-0.000379919,-0.013468626,-0.005375366,0.003204584,-0.006602028,-0.007242245
"295",20150305,-0.01108843,-0.009075632,0.001245059,0.001901232,0.004584392,-0.000848736,-0.000836567,-0.001026157,0.005652493,0.007110659,0.005871437
"296",20150306,-0.014422987,-0.029303567,-0.013331507,-0.0106039,-0.018699358,-0.019363842,-0.013116807,-0.01228496,-0.018441933,-0.027285257,-0.031225544
"297",20150309,0.001027406,0.000477063,0.008406269,0.002659171,0.000279734,0.00559563,0.004275866,0.000413141,0.009508147,-0.001284697,0.003558052
"298",20150310,-0.028499211,-0.031295782,-0.019174728,-0.014944539,-0.018613152,-0.013963852,-0.022193866,-0.020526296,-0.026514494,-0.003357052,-0.002805518
"299",20150311,-0.001156525,-0.019429743,-0.000471184,-0.001961215,-0.006550822,-0.003144633,0.001143878,-0.002978615,0.000915213,-0.005134569,-0.000951969
"300",20150312,-0.002866479,2.96305e-05,0.010962161,0.021242102,0.012846938,0.012844226,0.013845476,0.002806398,0.011906565,0.01904288,0.018798089
